Nser,Npar,Irradiance,Temperature,Vmpp,Impp,Label
"1.0","1.0","10.0","10.0","38.40701593841255","0.05781787254423387","1.0"
"1.0","1.0","10.0","15.0","37.327015938412664","0.05790603516605906","1.0"
"1.0","1.0","10.0","20.0","36.24999999999931","0.057984692182435064","1.0"
"1.0","1.0","10.0","25.0","35.17499999999877","0.05805492047036683","1.0"
"1.0","1.0","10.0","30.0","34.099999999998886","0.05811975685242186","1.0"
"1.0","1.0","10.0","35.0","33.02999999999967","0.05817032397329446","1.0"
"1.0","1.0","10.0","40.0","31.964999999999122","0.058205665407732476","1.0"
"1.0","1.0","10.0","45.0","30.89999999999924","0.05823417162913626","1.0"
"1.0","1.0","10.0","50.0","29.840039846034692","0.058245891677901174","1.0"
"1.0","1.0","10.0","55.0","28.779999999999472","0.058250029188988396","1.0"
"1.0","1.0","10.0","60.0","27.72507562795691","0.05823557871475753","1.0"
"1.0","1.0","10.0","65.0","26.674999999999706","0.05820181677770475","1.0"
"1.0","1.0","10.0","70.0","25.629999999999818","0.05814688326732634","1.0"
"1.0","1.0","10.0","75.0","24.590258321873332","0.0580688330690832","1.0"
"1.0","1.0","10.0","80.0","23.55112425880587","0.0579774340139316","1.0"
"1.0","1.0","10.0","85.0","22.521124258805983","0.05785048022044896","1.0"
"1.0","1.0","10.0","90.0","21.495039846034953","0.057698831237924984","1.0"
"1.0","1.0","20.0","10.0","39.71201593841241","0.11578667203822023","1.0"
"1.0","1.0","20.0","15.0","38.64999999999905","0.11598716740652147","1.0"
"1.0","1.0","20.0","20.0","37.592015938412636","0.11616697405423525","1.0"
"1.0","1.0","20.0","25.0","36.53701593841275","0.11632821298347223","1.0"
"1.0","1.0","20.0","30.0","35.484999999998735","0.11646988559855667","1.0"
"1.0","1.0","20.0","35.0","34.43499999999951","0.11659420593154435","1.0"
"1.0","1.0","20.0","40.0","33.38499999999897","0.1167074081653575","1.0"
"1.0","1.0","20.0","45.0","32.33999999999908","0.11679128767101801","1.0"
"1.0","1.0","20.0","50.0","31.299999999999194","0.1168438965804539","1.0"
"1.0","1.0","20.0","55.0","30.25999999999997","0.11688245111190793","1.0"
"1.0","1.0","20.0","60.0","29.224999999999422","0.11688672361371003","1.0"
"1.0","1.0","20.0","65.0","28.189999999999536","0.11687511329431118","1.0"
"1.0","1.0","20.0","70.0","27.159618075910192","0.11682753589749208","1.0"
"1.0","1.0","20.0","75.0","26.137826359053832","0.11672386281230857","1.0"
"1.0","1.0","20.0","80.0","25.114999999999878","0.11660409879371633","1.0"
"1.0","1.0","20.0","85.0","24.099999999999987","0.1164257370995724","1.0"
"1.0","1.0","20.0","90.0","23.090039846034777","0.11619799424387357","1.0"
"1.0","1.0","30.0","10.0","40.467015938412324","0.173808611552857","1.0"
"1.0","1.0","30.0","15.0","39.422015938412436","0.17410105355080427","1.0"
"1.0","1.0","30.0","20.0","38.37701593841255","0.17438049234820333","1.0"
"1.0","1.0","30.0","25.0","37.32999999999919","0.17465615672775572","1.0"
"1.0","1.0","30.0","30.0","36.28701593841278","0.17489954893240642","1.0"
"1.0","1.0","30.0","35.0","35.249999999998764","0.17509917971784095","1.0"
"1.0","1.0","30.0","40.0","34.214999999998874","0.17527233523227922","1.0"
"1.0","1.0","30.0","45.0","33.17999999999899","0.17542844685403317","1.0"
"1.0","1.0","30.0","50.0","32.1499999999991","0.17553994850117552","1.0"
"1.0","1.0","30.0","55.0","31.119999999999216","0.1756321366433621","1.0"
"1.0","1.0","30.0","60.0","30.094999999999327","0.1756755360623691","1.0"
"1.0","1.0","30.0","65.0","29.07423750652453","0.17567148683914416","1.0"
"1.0","1.0","30.0","70.0","28.054999999999552","0.17563395057363365","1.0"
"1.0","1.0","30.0","75.0","27.039999999999665","0.1755439294467245","1.0"
"1.0","1.0","30.0","80.0","26.024999999999775","0.17542660560988893","1.0"
"1.0","1.0","30.0","85.0","25.021791716856356","0.17519916716033646","1.0"
"1.0","1.0","30.0","90.0","24.019999999999996","0.17492719399325052","1.0"
"1.0","1.0","40.0","10.0","41.00201593841226","0.23183742746298008","1.0"
"1.0","1.0","40.0","15.0","39.96201593841238","0.23226019856854466","1.0"
"1.0","1.0","40.0","20.0","38.92201593841249","0.2326673724733583","1.0"
"1.0","1.0","40.0","25.0","37.88999999999979","0.23300968438618636","1.0"
"1.0","1.0","40.0","30.0","36.857015938412715","0.23333930918898763","1.0"
"1.0","1.0","40.0","35.0","35.824999999998695","0.2336438683265601","1.0"
"1.0","1.0","40.0","40.0","34.79499999999947","0.2339154890995854","1.0"
"1.0","1.0","40.0","45.0","33.76999999999892","0.2341320064983557","1.0"
"1.0","1.0","40.0","50.0","32.74499999999904","0.2343256365953836","1.0"
"1.0","1.0","40.0","55.0","31.72499999999981","0.23445913703996304","1.0"
"1.0","1.0","40.0","60.0","30.709999999999262","0.23452855253905736","1.0"
"1.0","1.0","40.0","65.0","29.69499999999937","0.23456912682928802","1.0"
"1.0","1.0","40.0","70.0","28.685039846034822","0.23453919416687566","1.0"
"1.0","1.0","40.0","75.0","27.674999999999596","0.23447738666665277","1.0"
"1.0","1.0","40.0","80.0","26.669999999999703","0.23433836408788544","1.0"
"1.0","1.0","40.0","85.0","25.669999999999817","0.23411725892711874","1.0"
"1.0","1.0","40.0","90.0","24.674999999999926","0.23380848137036478","1.0"
"1.0","1.0","50.0","10.0","41.40999999999874","0.2899059929716242","1.0"
"1.0","1.0","50.0","15.0","40.37701593841233","0.2904436047296672","1.0"
"1.0","1.0","50.0","20.0","39.34701593841245","0.29094005443047427","1.0"
"1.0","1.0","50.0","25.0","38.319999999999084","0.29139322100392495","1.0"
"1.0","1.0","50.0","30.0","37.29201593841267","0.2918317898689148","1.0"
"1.0","1.0","50.0","35.0","36.26701593841278","0.29222425437400434","1.0"
"1.0","1.0","50.0","40.0","35.24499999999876","0.2925682033579451","1.0"
"1.0","1.0","50.0","45.0","34.22499999999953","0.2928693491557937","1.0"
"1.0","1.0","50.0","50.0","33.209999999998985","0.29309940195669903","1.0"
"1.0","1.0","50.0","55.0","32.1949999999991","0.29329934125265417","1.0"
"1.0","1.0","50.0","60.0","31.17999999999987","0.293468701046551","1.0"
"1.0","1.0","50.0","65.0","30.17499999999932","0.2935098898591842","1.0"
"1.0","1.0","50.0","70.0","29.16999999999943","0.29351325140891416","1.0"
"1.0","1.0","50.0","75.0","28.16652933087058","0.2934622579756944","1.0"
"1.0","1.0","50.0","80.0","27.16999999999965","0.2932962846657168","1.0"
"1.0","1.0","50.0","85.0","26.17499999999976","0.2930672907690462","1.0"
"1.0","1.0","50.0","90.0","25.184999999999867","0.29273239749685426","1.0"
"1.0","1.0","60.0","10.0","41.73999999999937","0.3479936417458646","1.0"
"1.0","1.0","60.0","15.0","40.71499999999948","0.34862833108907026","1.0"
"1.0","1.0","60.0","20.0","39.68999999999959","0.34923940911036366","1.0"
"1.0","1.0","60.0","25.0","38.66499999999971","0.34982652021304655","1.0"
"1.0","1.0","60.0","30.0","37.64499999999982","0.35034284675398675","1.0"
"1.0","1.0","60.0","35.0","36.62499999999993","0.3508319247713369","1.0"
"1.0","1.0","60.0","40.0","35.60993413477932","0.35124472475737845","1.0"
"1.0","1.0","60.0","45.0","34.59310257188829","0.35164456608266337","1.0"
"1.0","1.0","60.0","50.0","33.581231162962574","0.35196221133277605","1.0"
"1.0","1.0","60.0","55.0","32.57431990800218","0.3521924341440404","1.0"
"1.0","1.0","60.0","60.0","31.567408653041788","0.35238496460311636","1.0"
"1.0","1.0","60.0","65.0","30.56545755204672","0.3524820155513414","1.0"
"1.0","1.0","60.0","70.0","29.560039846034726","0.3525778456235203","1.0"
"1.0","1.0","60.0","75.0","28.565039846034836","0.3525048519124459","1.0"
"1.0","1.0","60.0","80.0","27.570039846034945","0.3523822702282232","1.0"
"1.0","1.0","60.0","85.0","26.580039846035053","0.35214322091394534","1.0"
"1.0","1.0","60.0","90.0","25.59503984603516","0.351779878994651","1.0"
"1.0","1.0","70.0","10.0","42.019999999999996","0.4060604766989887","1.0"
"1.0","1.0","70.0","15.0","40.999999999998785","0.40680715694257247","1.0"
"1.0","1.0","70.0","20.0","39.97701593841237","0.40755700195972405","1.0"
"1.0","1.0","70.0","25.0","38.95999999999901","0.40821829098037826","1.0"
"1.0","1.0","70.0","30.0","37.942015938412595","0.4088602170796587","1.0"
"1.0","1.0","70.0","35.0","36.92701593841271","0.40943942584223486","1.0"
"1.0","1.0","70.0","40.0","35.914999999999345","0.40995267609105834","1.0"
"1.0","1.0","70.0","45.0","34.90499999999946","0.41040789539802464","1.0"
"1.0","1.0","70.0","50.0","33.89499999999891","0.41082687836410625","1.0"
"1.0","1.0","70.0","55.0","32.88999999999902","0.4111467185088153","1.0"
"1.0","1.0","70.0","60.0","31.88981866078773","0.4113634227861072","1.0"
"1.0","1.0","70.0","65.0","30.88999999999924","0.4115297330412414","1.0"
"1.0","1.0","70.0","70.0","29.89499999999935","0.41158315799332107","1.0"
"1.0","1.0","70.0","75.0","28.89999999999946","0.411584999575019","1.0"
"1.0","1.0","70.0","80.0","27.908601324673832","0.4114814723209171","1.0"
"1.0","1.0","70.0","85.0","26.924999999999677","0.41120238915254526","1.0"
"1.0","1.0","70.0","90.0","25.939999999999785","0.41087973992298693","1.0"
"1.0","1.0","80.0","10.0","42.25999999999997","0.46413784652873946","1.0"
"1.0","1.0","80.0","15.0","41.23999999999876","0.46504618608698045","1.0"
"1.0","1.0","80.0","20.0","40.22499999999953","0.4658683387565662","1.0"
"1.0","1.0","80.0","25.0","39.212015938412456","0.4666347219657613","1.0"
"1.0","1.0","80.0","30.0","38.19701593841257","0.46739222887639953","1.0"
"1.0","1.0","80.0","35.0","37.18499999999987","0.46807951585601304","1.0"
"1.0","1.0","80.0","40.0","36.177015938412794","0.468679438376896","1.0"
"1.0","1.0","80.0","45.0","35.169999999998765","0.4692278066866237","1.0"
"1.0","1.0","80.0","50.0","34.16999999999888","0.46963982182561326","1.0"
"1.0","1.0","80.0","55.0","33.16499999999965","0.470076374599078","1.0"
"1.0","1.0","80.0","60.0","32.1699999999991","0.47032406165037305","1.0"
"1.0","1.0","80.0","65.0","31.16999999999921","0.4705948734589084","1.0"
"1.0","1.0","80.0","70.0","30.179999999999318","0.4706614848757071","1.0"
"1.0","1.0","80.0","75.0","29.18832104772694","0.47069611974046804","1.0"
"1.0","1.0","80.0","80.0","28.204999999999536","0.4705332285617759","1.0"
"1.0","1.0","80.0","85.0","27.219999999999644","0.4703309777158131","1.0"
"1.0","1.0","80.0","90.0","26.239999999999753","0.4699719010121527","1.0"
"1.0","1.0","90.0","10.0","42.46499999999995","0.52227959059893","1.0"
"1.0","1.0","90.0","15.0","41.45201593841221","0.523268367520814","1.0"
"1.0","1.0","90.0","20.0","40.43999999999885","0.5242108980343666","1.0"
"1.0","1.0","90.0","25.0","39.42701593841244","0.5251314419985615","1.0"
"1.0","1.0","90.0","30.0","38.42201593841254","0.5259081059353518","1.0"
"1.0","1.0","90.0","35.0","37.41499999999984","0.5266719646406783","1.0"
"1.0","1.0","90.0","40.0","36.40999999999929","0.5273663863794127","1.0"
"1.0","1.0","90.0","45.0","35.40499999999874","0.5280183561255285","1.0"
"1.0","1.0","90.0","50.0","34.40499999999885","0.5285505058736245","1.0"
"1.0","1.0","90.0","55.0","33.404999999999625","0.5290345378183186","1.0"
"1.0","1.0","90.0","60.0","32.409999999999734","0.5293881943672044","1.0"
"1.0","1.0","90.0","65.0","31.41999999999918","0.5296031508766513","1.0"
"1.0","1.0","90.0","70.0","30.42999999999929","0.5297575298519387","1.0"
"1.0","1.0","90.0","75.0","29.44128889995837","0.5298272341156217","1.0"
"1.0","1.0","90.0","80.0","28.45917841482459","0.5297103351451917","1.0"
"1.0","1.0","90.0","85.0","27.479999999999617","0.5294640856569297","1.0"
"1.0","1.0","90.0","90.0","26.504999999999722","0.5290566367650169","1.0"
"1.0","1.0","100.0","10.0","42.64999999999993","0.58038619190231","1.0"
"1.0","1.0","100.0","15.0","41.64201593841219","0.5814687620248665","1.0"
"1.0","1.0","100.0","20.0","40.6320159384123","0.5825418627175769","1.0"
"1.0","1.0","100.0","25.0","39.62499999999894","0.583533610179278","1.0"
"1.0","1.0","100.0","30.0","38.61701593841252","0.5844997164734234","1.0"
"1.0","1.0","100.0","35.0","37.61201593841263","0.5853793646117159","1.0"
"1.0","1.0","100.0","40.0","36.612015938412746","0.5861359121238416","1.0"
"1.0","1.0","100.0","45.0","35.60999999999938","0.5868773959983394","1.0"
"1.0","1.0","100.0","50.0","34.61499999999883","0.5874528797877505","1.0"
"1.0","1.0","100.0","55.0","33.61999999999894","0.5879736894102369","1.0"
"1.0","1.0","100.0","60.0","32.62499999999905","0.5884390119984078","1.0"
"1.0","1.0","100.0","65.0","31.63499999999982","0.588755176398199","1.0"
"1.0","1.0","100.0","70.0","30.649999999999267","0.5889126695540491","1.0"
"1.0","1.0","100.0","75.0","29.664999999999374","0.5890004424121562","1.0"
"1.0","1.0","100.0","80.0","28.684999999999484","0.588914953331813","1.0"
"1.0","1.0","100.0","85.0","27.71019516606095","0.5886406812797834","1.0"
"1.0","1.0","100.0","90.0","26.734999999999697","0.5882878882188571","1.0"
"1.0","1.0","110.0","10.0","42.81999999999925","0.6384350806324453","1.0"
"1.0","1.0","110.0","15.0","41.81201593841217","0.6396775064678949","1.0"
"1.0","1.0","110.0","20.0","40.80201593841228","0.6409121134223636","1.0"
"1.0","1.0","110.0","25.0","39.79999999999892","0.6419796444551737","1.0"
"1.0","1.0","110.0","30.0","38.79499999999903","0.6430509251538572","1.0"
"1.0","1.0","110.0","35.0","37.79201593841262","0.6440441743837144","1.0"
"1.0","1.0","110.0","40.0","36.79701593841273","0.6448514653230858","1.0"
"1.0","1.0","110.0","45.0","35.798419985461564","0.6456689470723969","1.0"
"1.0","1.0","110.0","50.0","34.80499999999947","0.6463385350571693","1.0"
"1.0","1.0","110.0","55.0","33.80999999999892","0.6469802918066555","1.0"
"1.0","1.0","110.0","60.0","32.81999999999903","0.6474664071708591","1.0"
"1.0","1.0","110.0","65.0","31.8349999999998","0.6477870879823491","1.0"
"1.0","1.0","110.0","70.0","30.849999999999905","0.648036808518103","1.0"
"1.0","1.0","110.0","75.0","29.86999999999935","0.6481060534884372","1.0"
"1.0","1.0","110.0","80.0","28.88999999999946","0.6480953245941599","1.0"
"1.0","1.0","110.0","85.0","27.91499999999957","0.6478875610046535","1.0"
"1.0","1.0","110.0","90.0","26.94633145540134","0.6474378734288917","1.0"
"1.0","1.0","120.0","10.0","42.96999999999989","0.6965443824702309","1.0"
"1.0","1.0","120.0","15.0","41.96201593841216","0.697952314054198","1.0"
"1.0","1.0","120.0","20.0","40.95701593841227","0.6992689306366994","1.0"
"1.0","1.0","120.0","25.0","39.954999999998904","0.7004897570877486","1.0"
"1.0","1.0","120.0","30.0","38.95701593841249","0.7015911211675381","1.0"
"1.0","1.0","120.0","35.0","37.957015938412596","0.7026782829914437","1.0"
"1.0","1.0","120.0","40.0","36.962015938412705","0.7036200874052583","1.0"
"1.0","1.0","120.0","45.0","35.96499999999934","0.7045451662610116","1.0"
"1.0","1.0","120.0","50.0","34.97499999999879","0.7052741095954957","1.0"
"1.0","1.0","120.0","55.0","33.9849999999989","0.7059393917022003","1.0"
"1.0","1.0","120.0","60.0","32.99499999999901","0.7065400804321763","1.0"
"1.0","1.0","120.0","65.0","32.00999999999912","0.7069650443431165","1.0"
"1.0","1.0","120.0","70.0","31.029999999999227","0.7072031815434477","1.0"
"1.0","1.0","120.0","75.0","30.049999999999333","0.7073601451847187","1.0"
"1.0","1.0","120.0","80.0","29.07499999999944","0.7073132620657158","1.0"
"1.0","1.0","120.0","85.0","28.102047329321394","0.7071235528449226","1.0"
"1.0","1.0","120.0","90.0","27.13481730608358","0.7066888848923711","1.0"
"1.0","1.0","130.0","10.0","43.104999999999215","0.7546866022423461","1.0"
"1.0","1.0","130.0","15.0","42.1020159384128","0.7561747561247375","1.0"
"1.0","1.0","130.0","20.0","41.10201593841225","0.7575621609745007","1.0"
"1.0","1.0","130.0","25.0","40.102015938412364","0.7589002965549876","1.0"
"1.0","1.0","130.0","30.0","39.10201593841247","0.7601884500566305","1.0"
"1.0","1.0","130.0","35.0","38.10499999999911","0.7613663785518027","1.0"
"1.0","1.0","130.0","40.0","37.11201593841269","0.7624070296144981","1.0"
"1.0","1.0","130.0","45.0","36.1220159384128","0.7633247383663975","1.0"
"1.0","1.0","130.0","50.0","35.12999999999877","0.764221967767231","1.0"
"1.0","1.0","130.0","55.0","34.14499999999954","0.764899294583352","1.0"
"1.0","1.0","130.0","60.0","33.15499999999899","0.7656192572499758","1.0"
"1.0","1.0","130.0","65.0","32.1749999999991","0.7660344510477507","1.0"
"1.0","1.0","130.0","70.0","31.194999999999208","0.7663674600587209","1.0"
"1.0","1.0","130.0","75.0","30.219999999999974","0.7664902971276606","1.0"
"1.0","1.0","130.0","80.0","29.24503984603476","0.7665194749294706","1.0"
"1.0","1.0","130.0","85.0","28.27499999999953","0.7663213840002647","1.0"
"1.0","1.0","130.0","90.0","27.309999999999633","0.7658779561938238","1.0"
"1.0","1.0","140.0","10.0","43.23201593841268","0.8127729663610281","1.0"
"1.0","1.0","140.0","15.0","42.232015938412786","0.8143688893223666","1.0"
"1.0","1.0","140.0","20.0","41.23201593841224","0.8159151770249266","1.0"
"1.0","1.0","140.0","25.0","40.232015938412346","0.8174111173756277","1.0"
"1.0","1.0","140.0","30.0","39.237015938412455","0.8187518148208225","1.0"
"1.0","1.0","140.0","35.0","38.24499999999909","0.8199713414516067","1.0"
"1.0","1.0","140.0","40.0","37.252015938412676","0.821150700955704","1.0"
"1.0","1.0","140.0","45.0","36.26201593841279","0.8222011930998864","1.0"
"1.0","1.0","140.0","50.0","35.274999999998755","0.8231162287519256","1.0"
"1.0","1.0","140.0","55.0","34.285573026038314","0.8240184560491436","1.0"
"1.0","1.0","140.0","60.0","33.30499999999898","0.8246333931841243","1.0"
"1.0","1.0","140.0","65.0","32.32499999999908","0.8251515627095868","1.0"
"1.0","1.0","140.0","70.0","31.34499999999919","0.8255855045214326","1.0"
"1.0","1.0","140.0","75.0","30.369999999999298","0.8257983306967988","1.0"
