Nser,Npar,Irradiance,Temperature,Vmpp,Impp,Label
9.0,10.0,810.0,45.0,350.30999999999193,42.87253905190716,2.0
9.0,10.0,810.0,55.0,333.50999999999374,42.985008145119885,2.0
9.0,10.0,810.0,65.0,316.7999999999942,43.07273673269306,2.0
9.0,10.0,810.0,75.0,300.1799999999974,43.1334878231114,2.0
9.0,10.0,810.0,85.0,283.6499999999978,43.16481090487049,2.0
9.0,10.0,910.0,5.0,418.6799999999935,47.446221308880965,2.0
9.0,10.0,910.0,15.0,401.6999999999953,47.65059634550213,2.0
9.0,10.0,910.0,25.0,384.77999999999986,47.83770624847092,2.0
9.0,10.0,910.0,35.0,367.91999999999916,48.006281564343816,2.0
9.0,10.0,910.0,45.0,351.13402686559465,48.15302466863768,2.0
9.0,10.0,910.0,55.0,334.4099999999936,48.277896039416206,2.0
9.0,10.0,910.0,65.0,317.75999999999414,48.37740040010835,2.0
9.0,10.0,910.0,75.0,301.16999999999587,48.451715011984355,2.0
9.0,10.0,910.0,85.0,284.72999999999905,48.48367462319654,2.0
9.0,10.0,1010.0,5.0,419.0099999999935,52.64983312898134,2.0
9.0,10.0,1010.0,15.0,402.0899999999994,52.87615428725365,2.0
9.0,10.0,1010.0,25.0,385.2299999999999,53.08335441923314,2.0
9.0,10.0,1010.0,35.0,368.4299999999991,53.270040992076595,2.0
9.0,10.0,1010.0,45.0,351.70402686559464,53.43257811040583,2.0
9.0,10.0,1010.0,55.0,335.03999999999223,53.570944403072005,2.0
9.0,10.0,1010.0,65.0,318.4499999999954,53.68129566143895,2.0
9.0,10.0,1010.0,75.0,301.9499999999958,53.75852060623282,2.0
9.0,10.0,1010.0,85.0,285.53999999999894,53.79968964276475,2.0
9.0,10.0,1110.0,5.0,419.1599999999935,57.85261158051099,2.0
9.0,10.0,1110.0,15.0,402.29999999999535,58.09993071806032,2.0
9.0,10.0,1110.0,25.0,385.49999999999716,58.326199524289535,2.0
9.0,10.0,1110.0,35.0,368.759999999999,58.52989490178837,2.0
9.0,10.0,1110.0,45.0,352.09402686559457,58.70703454020604,2.0
9.0,10.0,1110.0,55.0,335.48999999999353,58.85760842020376,2.0
9.0,10.0,1110.0,65.0,318.9599999999953,58.977415250783274,2.0
9.0,10.0,1110.0,75.0,302.51999999999583,59.060871423286564,2.0
9.0,10.0,1110.0,85.0,286.16999999999763,59.10479683163857,2.0
9.0,10.0,10.0,5.0,342.4436708053896,0.5782369202894454,3.0
9.0,10.0,10.0,15.0,324.56999999999863,0.5800443276650494,3.0
9.0,10.0,10.0,25.0,306.61429286285045,0.5814947961315291,3.0
9.0,10.0,10.0,35.0,288.56999999999994,0.5825951970134788,3.0
9.0,10.0,10.0,45.0,270.49693587577684,0.5832181841521399,3.0
9.0,10.0,10.0,55.0,252.41999999999862,0.5832868549308198,3.0
9.0,10.0,10.0,65.0,234.34789972327115,0.582748750187797,3.0
9.0,10.0,10.0,75.0,216.32999999999862,0.5814351194988846,3.0
9.0,10.0,10.0,85.0,198.41999999999803,0.5791205520498611,3.0
9.0,10.0,110.0,5.0,379.10999999999535,6.379471490260984,3.0
9.0,10.0,110.0,15.0,362.6399999999958,6.404635169708271,3.0
9.0,10.0,110.0,25.0,346.04999999999626,6.427396346675457,3.0
9.0,10.0,110.0,35.0,329.3699999999954,6.447220554040373,3.0
9.0,10.0,110.0,45.0,312.62999999999863,6.463507160222161,3.0
9.0,10.0,110.0,55.0,295.8299999999992,6.4762167518687965,3.0
9.0,10.0,110.0,65.0,278.9999999999997,6.484644780304116,3.0
9.0,10.0,110.0,75.0,262.18703623826445,6.48752402822426,3.0
9.0,10.0,110.0,85.0,245.39999999999938,6.484300324845508,3.0
9.0,10.0,210.0,5.0,388.2899999999955,12.179751450953276,3.0
9.0,10.0,210.0,15.0,372.14999999999606,12.230562545759849,3.0
9.0,10.0,210.0,25.0,355.9199999999978,12.276147989407432,3.0
9.0,10.0,210.0,35.0,339.569999999997,12.317558058527426,3.0
9.0,10.0,210.0,45.0,323.18999999999613,12.351578915838811,3.0
9.0,10.0,210.0,55.0,306.73198070370097,12.379917317577965,3.0
9.0,10.0,210.0,65.0,290.21999999999576,12.40167247122993,3.0
9.0,10.0,210.0,75.0,273.7499999999976,12.412522245811873,3.0
9.0,10.0,210.0,85.0,257.24999999999943,12.415204954298265,3.0
9.0,10.0,310.0,5.0,393.433283829397,17.974703878892132,3.0
9.0,10.0,310.0,15.0,377.4899999999967,18.05128911655886,3.0
9.0,10.0,310.0,25.0,361.43999999999716,18.121294017265424,3.0
9.0,10.0,310.0,35.0,345.29999999999774,18.183946847200907,3.0
9.0,10.0,310.0,45.0,329.09999999999815,18.23770196219079,3.0
9.0,10.0,310.0,55.0,312.839999999996,18.28252790459304,3.0
9.0,10.0,310.0,65.0,296.54999999999905,18.31661879921452,3.0
9.0,10.0,310.0,75.0,280.22999999999814,18.339780999614803,3.0
9.0,10.0,310.0,85.0,263.9542623355843,18.346701928113863,3.0
9.0,10.0,410.0,5.0,396.87,23.7622038322015,3.0
9.0,10.0,410.0,15.0,381.02999999999366,23.866461889147875,3.0
9.0,10.0,410.0,25.0,365.12999999999937,23.959376618180514,3.0
9.0,10.0,410.0,35.0,349.10999999999865,24.044834116210517,3.0
9.0,10.0,410.0,45.0,333.0243692684466,24.119396611030336,3.0
9.0,10.0,410.0,55.0,316.88999999999817,24.181856023112246,3.0
9.0,10.0,410.0,65.0,300.7199999999986,24.231135822597945,3.0
9.0,10.0,410.0,75.0,284.54999999999643,24.264081768097004,3.0
9.0,10.0,410.0,85.0,268.40999999999815,24.277385740236284,3.0
9.0,10.0,510.0,5.0,399.29999999999967,29.545559644126225,3.0
9.0,10.0,510.0,15.0,383.5937683980017,29.67331292772652,3.0
9.0,10.0,510.0,25.0,367.7399999999938,29.79405100608105,3.0
9.0,10.0,510.0,35.0,351.83999999999827,29.899932238054085,3.0
9.0,10.0,510.0,45.0,335.84240220565886,29.995304041761173,3.0
9.0,10.0,510.0,55.0,319.79999999999785,30.07577925541143,3.0
9.0,10.0,510.0,65.0,303.7499999999996,30.137644566229238,3.0
9.0,10.0,510.0,75.0,287.6699999999987,30.18268918320345,3.0
9.0,10.0,510.0,85.0,271.61999999999915,30.20410140737771,3.0
9.0,10.0,610.0,5.0,401.15999999999946,35.31840078711578,3.0
9.0,10.0,610.0,15.0,385.49999999999466,35.474228590149394,3.0
9.0,10.0,610.0,25.0,369.71999999999764,35.61946476399967,3.0
9.0,10.0,610.0,35.0,353.8799999999993,35.748662787969884,3.0
9.0,10.0,610.0,45.0,337.9499999999972,35.86499985688757,3.0
9.0,10.0,610.0,55.0,322.0018043811681,35.961088090573114,3.0
9.0,10.0,610.0,65.0,305.999999999998,36.040655948961714,3.0
9.0,10.0,610.0,75.0,290.0399999999985,36.092119269493324,3.0
9.0,10.0,610.0,85.0,274.0499999999976,36.123309145689305,3.0
9.0,10.0,710.0,5.0,402.53999999999934,41.08850504198014,3.0
9.0,10.0,710.0,15.0,386.9399999999957,41.27007052308871,3.0
9.0,10.0,710.0,25.0,371.21999999999616,41.43953901054215,3.0
9.0,10.0,710.0,35.0,355.42799999999517,41.59207963149984,3.0
9.0,10.0,710.0,45.0,339.56999999999834,41.727226575761016,3.0
9.0,10.0,710.0,55.0,323.66999999999734,41.84222809979557,3.0
9.0,10.0,710.0,65.0,307.73999999999523,41.935482156086934,3.0
9.0,10.0,710.0,75.0,291.83999999999696,41.99823321638024,3.0
9.0,10.0,710.0,85.0,275.9314775143664,42.03482256819245,3.0
9.0,10.0,810.0,5.0,403.6499999999952,46.84656845725773,3.0
9.0,10.0,810.0,15.0,388.0499999999996,47.059230698691756,3.0
9.0,10.0,810.0,25.0,372.38999999999464,47.251249161401844,3.0
9.0,10.0,810.0,35.0,356.6099999999951,47.430545949936715,3.0
9.0,10.0,810.0,45.0,340.7999999999942,47.585873061094894,3.0
9.0,10.0,810.0,55.0,324.95999999999856,47.71698149767109,3.0
9.0,10.0,810.0,65.0,309.089999999999,47.823696814381435,3.0
9.0,10.0,810.0,75.0,293.23764713593766,47.89814908206122,3.0
9.0,10.0,810.0,85.0,277.4099999999972,47.93780061580636,3.0
9.0,10.0,910.0,5.0,404.4599999999992,52.60392659201994,3.0
9.0,10.0,910.0,15.0,388.9199999999954,52.83971162979511,3.0
9.0,10.0,910.0,25.0,373.259999999996,53.06086897995729,3.0
9.0,10.0,910.0,35.0,357.53999999999894,53.25967958325755,3.0
9.0,10.0,910.0,45.0,341.75999999999675,53.43643185482026,3.0
9.0,10.0,910.0,55.0,325.9499999999972,53.58667754119182,3.0
9.0,10.0,910.0,65.0,310.1399999999963,53.705124765379715,3.0
9.0,10.0,910.0,75.0,294.3299999999967,53.79091577865877,3.0
9.0,10.0,910.0,85.0,278.54999999999967,53.83737983536428,3.0
9.0,10.0,1010.0,5.0,405.11999999999495,58.34845970794582,3.0
9.0,10.0,1010.0,15.0,389.5799999999994,58.6141522680451,3.0
9.0,10.0,1010.0,25.0,373.9499999999971,58.859613609205724,3.0
9.0,10.0,1010.0,35.0,358.25999999999766,59.08071237874686,3.0
9.0,10.0,1010.0,45.0,342.50999999999533,59.27785773370807,3.0
9.0,10.0,1010.0,55.0,326.72999999999837,59.44620752575618,3.0
9.0,10.0,1010.0,65.0,310.9499999999988,59.57999194288315,3.0
9.0,10.0,1010.0,75.0,295.1757140654632,59.677205029234116,3.0
9.0,10.0,1010.0,85.0,279.44999999999834,59.72763550852822,3.0
9.0,10.0,1110.0,5.0,405.5699999999989,64.09340248990682,3.0
9.0,10.0,1110.0,15.0,390.0599999999993,64.38405196242455,3.0
9.0,10.0,1110.0,25.0,374.4362698375358,64.65685862910772,3.0
9.0,10.0,1110.0,35.0,358.76999999999487,64.90051776809611,3.0
9.0,10.0,1110.0,45.0,343.04999999999785,65.11726263259897,3.0
9.0,10.0,1110.0,55.0,327.32999999999697,65.29695925790003,3.0
9.0,10.0,1110.0,65.0,311.5799999999961,65.44501624989459,3.0
9.0,10.0,1110.0,75.0,295.8599999999952,65.54824452683691,3.0
9.0,10.0,1110.0,85.0,280.1699999999969,65.60467196447121,3.0
9.0,10.0,10.0,5.0,219.20999999999836,0.5818116754020729,3.0
9.0,10.0,10.0,15.0,209.0699999999981,0.5840401954611711,3.0
9.0,10.0,10.0,25.0,198.983999999998,0.5859568703514044,3.0
9.0,10.0,10.0,35.0,188.90999999999767,0.5876446581803952,3.0
9.0,10.0,10.0,45.0,178.90294322817505,0.5888789526405755,3.0
9.0,10.0,10.0,55.0,168.8999999999999,0.5897769993269952,3.0
9.0,10.0,10.0,65.0,158.90999999999968,0.5901981517932698,3.0
9.0,10.0,10.0,75.0,148.91999999999945,0.590016805015357,3.0
9.0,10.0,10.0,85.0,138.94628116071476,0.5889029654400191,3.0
9.0,10.0,110.0,5.0,241.60200000000117,6.411585407519084,3.0
9.0,10.0,110.0,15.0,232.24796999999958,6.439258858318063,3.0
9.0,10.0,110.0,25.0,222.9599999999966,6.463765259891035,3.0
9.0,10.0,110.0,35.0,213.6779999999989,6.486572354024004,3.0
9.0,10.0,110.0,45.0,204.42198397437818,6.5068608162082935,3.0
9.0,10.0,110.0,55.0,195.2099999999996,6.523657660263167,3.0
9.0,10.0,110.0,65.0,185.99999999999932,6.537814098516956,3.0
9.0,10.0,110.0,75.0,176.81999999999772,6.547634817170937,3.0
9.0,10.0,110.0,85.0,167.66999999999868,6.5519394109240485,3.0
9.0,10.0,210.0,5.0,247.4999999999992,12.232623641213731,3.0
9.0,10.0,210.0,15.0,238.42799999999627,12.283591335722473,3.0
9.0,10.0,210.0,25.0,229.37999999999985,12.330843628061032,3.0
9.0,10.0,210.0,35.0,220.3499999999995,12.374430168833149,3.0
9.0,10.0,210.0,45.0,211.3679999999952,12.412199608055525,3.0
9.0,10.0,210.0,55.0,202.37999999999752,12.446717432919742,3.0
9.0,10.0,210.0,65.0,193.46999999999986,12.472010612448663,3.0
9.0,10.0,210.0,75.0,184.55999999999685,12.491654790136266,3.0
9.0,10.0,210.0,85.0,175.6799999999992,12.501967519122667,3.0
9.0,10.0,310.0,5.0,251.03999999999883,18.03653513729267,3.0
9.0,10.0,310.0,15.0,242.12999999999846,18.110918146838863,3.0
9.0,10.0,310.0,25.0,233.24999999999943,18.17952724669633,3.0
9.0,10.0,310.0,35.0,224.39999999999776,18.241896903797173,3.0
9.0,10.0,310.0,45.0,215.59889999999612,18.295820919339228,3.0
9.0,10.0,310.0,55.0,206.81999999999704,18.342634728089774,3.0
9.0,10.0,310.0,65.0,198.05999999999668,18.381574889226812,3.0
9.0,10.0,310.0,75.0,189.3599999999963,18.407117445764165,3.0
9.0,10.0,310.0,85.0,180.6599999999999,18.422512695039167,3.0
9.0,10.0,410.0,5.0,253.5299999999972,23.82621891385437,3.0
9.0,10.0,410.0,15.0,244.76999999999555,23.92091574600613,3.0
9.0,10.0,410.0,25.0,236.04599999999516,24.0073789392939,3.0
9.0,10.0,410.0,35.0,227.3699999999948,24.08368550933409,3.0
9.0,10.0,410.0,45.0,218.70480000038785,24.15296080199734,3.0
9.0,10.0,410.0,55.0,210.06808069430957,24.21241601238976,3.0
9.0,10.0,410.0,65.0,201.50530169999638,24.255178576107067,3.0
9.0,10.0,410.0,75.0,192.95999999999594,24.285558272700364,3.0
9.0,10.0,410.0,85.0,184.44246988868525,24.29931412004073,3.0
9.0,10.0,510.0,5.0,255.5099999999956,29.593503033986355,3.0
9.0,10.0,510.0,15.0,246.88799999999532,29.705434945288182,3.0
9.0,10.0,510.0,25.0,238.28999999999888,29.808566762532372,3.0
9.0,10.0,510.0,35.0,229.71989095392917,29.901806285315686,3.0
9.0,10.0,510.0,45.0,221.1899999999968,29.982655337337302,3.0
9.0,10.0,510.0,55.0,212.72999999999507,30.045572069372238,3.0
9.0,10.0,510.0,65.0,204.3,30.09401888359375,3.0
9.0,10.0,510.0,75.0,195.91104000000007,30.12375407013328,3.0
9.0,10.0,510.0,85.0,187.54445377020454,30.13380340898907,3.0
9.0,10.0,610.0,5.0,257.15999999999815,35.33859497340442,3.0
9.0,10.0,610.0,15.0,248.62889999999908,35.470321418293636,3.0
9.0,10.0,610.0,25.0,240.1499999999987,35.58764945865025,3.0
9.0,10.0,610.0,35.0,231.74621168999957,35.685939517868945,3.0
9.0,10.0,610.0,45.0,223.35622729735198,35.773207963020965,3.0
9.0,10.0,610.0,55.0,215.00999999999485,35.843393049081094,3.0
9.0,10.0,610.0,65.0,206.7299999999997,35.89032363775939,3.0
